,Identifiant,Quantite2003,Nom_Etablissement_x,LLX,LLY,Quantite2004,Quantite2005,Quantite2006,Quantite2007,Quantite2008,Quantite2009,Quantite2010,Quantite2011,Quantite2012,Quantite2013,Quantite2014,Quantite2015,Quantite2016,Quantite2017
2341,65.06184,0,CHIMEX,2.4641823510351637,49.007630705313844,1884.4,354.1,0,0,0,0,0,0,76.76899999999999,143.04099999999997,50.94,0,0,0
2342,65.06274,0,PSA Automobile - Centre technique de la Garenne Colombes,2.2388623844813504,48.907204405237685,390.21,386.026,412.05600000000004,391.02000000000004,285.72,428.38,411.71000000000004,633.5999999999999,182.05,231.363,203.25499999999997,170.14699999999996,119.81699999999998,141.14260000000002
2343,65.06276,0,Aubert et Duval,2.2942250748563144,48.926730015524036,4.94,39.13,94.91600000000001,80.243,87.777,60.181999999999995,290.482,240.13000000000002,156.451,81.572,0,3.7239999999999998,0,0
2344,65.06277,0,Safran Aircraft Engines,2.247561790916094,48.92221058632896,2176.05,1808.2600000000002,2165.0930000000003,2460.28,2007.1600000000003,1943.24,1823.7399999999998,1850.03,1229.2349999999997,817.5390000000001,576.8620000000002,638.5034999999999,1198.4499999999998,1169.1270000000002
2345,65.06294,0,ISOCHEM,2.2942250748563144,48.926730015524036,3468.9,3471.0,2785.0799999999995,2716.3999999999996,3471.1970000000006,2754.0270000000005,3009.6539999999995,3337.428,2844.5899999999997,2869.546,3255.96,4163.5199999999995,4210.280000000001,2414.659
2346,65.0631,0,CEAC,2.2000000102958355,48.90000000331269,1136.8,327.59999999999997,0,0,0,0,0,0,0,0,0,0,0,0
2347,65.06328,0,GALVANOPLAST Paris,2.3310481725679244,48.93482581076063,364.76,271.29,294.34000000000003,578.5500000000001,608.32,390.63750000000005,425.64099999999996,554.0840000000001,379.84200000000004,362.90999999999997,475.30500000000006,353.24799999999993,325.966,215.60100000000003
2348,65.06347,0,SOPROREAL,2.4948787083447597,48.936770846898426,456.5,430.49,1116.5,425.99,502.247,1134.17483,233.961,167.949,204.29500000000002,589.927,3483.471,1157.192,1531.1711,1075.1680000000001
2349,65.06379,0,L'EUROPENNE D'EMBOUTEILLAGE,2.3852237918805126,48.92927142535432,0.7829999999999999,0,0,0,0,0,5.416499999999999,4.3275,3.7694999999999994,10.477500000000001,7.105499999999999,7.197999999999999,3.495,24.7625
2350,65.06513000000001,0,TOTAL France - dépot d'Ivry sur Seine,2.3854961638281003,48.811690057010566,186.825,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,65.06525,0,Air France Industries,2.408454595166553,48.74310904461454,683.933,1348.1000000000001,828.1000000000001,527.6,734.8000000000001,542.237,461.1000000000001,683.9852000000001,665.8290000000001,987.1475,880.7020000000002,1035.547,999.7239999999998,749.2127999999999
2352,65.06529,0,GENERIS - Site de Rungis,2.3457084921245883,48.74687816562988,27082.0,21764.0,19398.0,25840.0,2579.0,2820.0,3447.0,3590.0,3240.0,3112.0,2896.0,2983.0,2880.0,2348.0
2353,65.06541999999999,0,Société Pétrolière du Val de Marne - SPVM,2.4180358232874744,48.73437530006437,302.56,117.84,73.66,44.7,55.648,101.339,112.83800000000001,101.41599999999998,88.48999999999998,145.68299999999996,38.089,55.089999999999996,43.88399999999999,38.658
2354,65.06555999999999,0,Societe de Distribution de chaleur de Vitry,2.3862804983144246,48.79204234064471,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,65.06685999999999,0,COCA COLA EUROPEAN PARTNERS,2.395333486461317,48.652232870789724,1.192,0,0,0,12.669999999999998,10.540000000000001,7.6,14.19,11.74,5.529999999999999,2.576,23.348,8.062,4.124
2356,65.06739,0,Cascades Sainte Marie,3.1277800046857127,48.81490192937429,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,65.07291,0,Stockage Souterrain de Saint Clair sur Epte,1.6812353300239566,49.206478764264844,3890.0,4905.0,4918.5,6386.628,4529.014000000001,3481.1599999999994,4801.106000000001,3101.0779999999995,4180.920999999999,2209.0409999999997,2723.138,50.400000000000006,454.568,192.54
2358,65.08051,0,TSEP,2.107475255073647,49.04284685442837,174.0,118.5,109.60000000000001,90.42,95.69,81.89999999999999,94.58,142.808,118.79799999999997,109.41000000000001,118.98,148.04999999999995,207.516,193.38
2359,65.08159,0,KNAUF Plâtres,2.7994518883180457,49.036530932133,54.144,44.544000000000004,64.628,121.616,117.50500000000001,56.17,62.386,18.854,42.248,24.027,53.453,44.56,90.21799999999999,133.66549999999998
2360,65.08354,0,TOTAL Raffinage Marketing,2.965198105996453,48.58509738719348,258.272,13.607000000000003,39.313500000000005,67.40100000000001,81.164,44.36,20.160000000000004,1.18,0,0,0,0,0,0
2361,65.08371,0,PROTEXSUR,2.6785846197433627,48.26804646736392,20.0,15.4,0,0,2.5,11.5,11.0,19.6,15.443999999999999,10.86,43.35,19.727,25.729,2.985
2362,65.08918,0,Centre CEA Paris-Saclay - Site de Saclay,2.131013454071156,48.70724950304799,199.05,274.781,335.52600000000007,345.88500000000005,281.12199999999996,297.637,327.256,347.523,244.32,358.86400000000003,329.5819999999999,357.26800000000003,460.7073500000002,305.3859999999999
2363,65.1122,0,Station de Compression de Château Landon,2.7024626952410076,48.15004917444244,0.13,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2364,66.00081,0,TERREAL CASTELNAUDARY,1.9538407439660992,43.3168611123508,4670.0,0,0,0,13.433499999999999,12.109000000000002,25.769000000000002,6.712,8.081,0,2.139,4.168,0,6.300000000000001
2365,66.00156,0,TERREAL LE SEGALA,1.8514477639136644,43.34609284080113,4665.0,0,0,0,13.347000000000001,12.729000000000001,60.254000000000005,20.645999999999997,27.425999999999995,20.561,12.914,10.602,6.563,7.71
2366,66.00237,0,SITA SUD - ISDND de LAMBERT,3.004556333842275,43.187852201397874,373.0,466.0,507.945,317.8371,448.605,528.4960000000001,259.523,26.9415,4.0,10.767,11.343000000000002,16.69,0,0
2367,66.00247,0,Etablissement de Malvesi,3.004556333842275,43.187852201397874,7.508,0,61241.65,58227.566000000006,51971.607,63523.22000000001,75776.755,70786.37900000002,90561.58399999999,85491.86000000002,78094.85099999998,80156.79999999999,63651.31999999998,72481.18900000001
2368,66.00248,0,ATELIERS d'OCCITANIE SA,3.004556333842275,43.187852201397874,22.9,22.6,22.9,21.589,64.35000000000001,17.080000000000002,4.5,2.39,29.088,13.264000000000001,48.098,18.997,5.949,9.023
2369,66.00256999999999,0,Dépôt Pétrolier de Port La Nouvelle,3.0593650807351054,43.021113846579475,41.1,72.5,32.260000000000005,41.16,43.76,56.78099999999999,129.0,76.453,258.171,381.769,0,0,0,0
2370,66.0026,0,Dépôt pétrolier de DYNEFF,3.0593650807351054,43.021113846579475,3.16,0,32.42,0,0,0,0,40.18,0,0,0,0,0,0
